session_id,step_id,interface_option,task_type,task_completion_time_sec,total_interactions,selected_accommodation,total_navigations,total_filters,total_resets,total_hovers,total_scrolls
03250254-7388-44aa-b1f3-f1f612af196f,multi-exploratory,multi,exploratory,52.136,29,"{'id': '87', 'versionBenchmark': {'name': 'Royal Retreat', 'location': {'lat': 39.463646, 'lng': -0.363529}, 'images': ['/images/luxury_hotel/room/room2.jpg', '/images/luxury_hotel/bathroom/bathroom4.jpg', '/images/luxury_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Palatial Resort', 'location': {'lat': 39.468266, 'lng': -0.391259}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom8.jpg', '/images/luxury_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Grand Retreat', 'location': {'lat': 39.459046, 'lng': -0.381967}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 75.71, 'rating': 2.57, 'distance': 1.3, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",2,7,1,103,25
03250254-7388-44aa-b1f3-f1f612af196f,multi-goal,multi,goal,58.111,4,"{'id': '101', 'versionBenchmark': {'name': 'City Inn', 'location': {'lat': 39.470661, 'lng': -0.374453}, 'images': ['/images/midrange_hotel/room/room10.jpg', '/images/midrange_hotel/bathroom/bathroom7.jpg', '/images/midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Modern Residence', 'location': {'lat': 39.471488, 'lng': -0.375877}, 'images': ['/images/midrange_hotel/room/room1.jpg', '/images/midrange_hotel/bathroom/bathroom10.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Civic Commons', 'location': {'lat': 39.469122, 'lng': -0.374465}, 'images': ['/images/midrange_hotel/room/room2.jpg', '/images/midrange_hotel/bathroom/bathroom1.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'price': 19.24, 'rating': 4.21, 'distance': 0.18, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",3,4,0,133,1
03250254-7388-44aa-b1f3-f1f612af196f,single-exploratory,single,exploratory,83.454,17,"{'id': '218', 'versionBenchmark': {'name': 'Boutique Residence', 'location': {'lat': 39.458553, 'lng': -0.359772}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom10.jpg', '/images/upper_midrange_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/gym/gym2.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Grand Suites', 'location': {'lat': 39.45414, 'lng': -0.367696}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/gym/gym3.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Elegant Hotel', 'location': {'lat': 39.46756, 'lng': -0.354428}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/gym/gym2.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 180.18, 'rating': 4.61, 'distance': 1.9, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Gym', 'Swimming pool', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",2,18,0,19,15
03250254-7388-44aa-b1f3-f1f612af196f,single-goal,single,goal,116.858,3,"{'id': '6', 'versionBenchmark': {'name': 'Palatial Resort', 'location': {'lat': 39.477781, 'lng': -0.384047}, 'images': ['/images/luxury_hotel/room/room8.jpg', '/images/luxury_hotel/bathroom/bathroom8.jpg', '/images/luxury_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool1.jpg', '/images/features/gym/gym3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Grand Sanctuary', 'location': {'lat': 39.468975, 'lng': -0.363573}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Majestic Suites', 'location': {'lat': 39.459997, 'lng': -0.375908}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom1.jpg', '/images/luxury_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool1.jpg', '/images/features/gym/gym1.jpg']}, 'price': 79.84, 'rating': 3.61, 'distance': 1.1, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Private room', 'Spa']}",2,1,0,19,1
03ae5903-9d2d-4720-9a8d-29da9564cf2a,benchmark-exploratory,benchmark,exploratory,118.794,1,"{'id': '102', 'versionBenchmark': {'name': 'Trendy Suites', 'location': {'lat': 39.474384, 'lng': -0.375765}, 'images': ['/images/upper_midrange_hotel/room/room8.jpg', '/images/upper_midrange_hotel/bathroom/bathroom9.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Artisan Haven', 'location': {'lat': 39.470679, 'lng': -0.382023}, 'images': ['/images/upper_midrange_hotel/room/room6.jpg', '/images/upper_midrange_hotel/bathroom/bathroom10.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Residence', 'location': {'lat': 39.472509, 'lng': -0.381036}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool5.jpg']}, 'price': 28.21, 'rating': 4.25, 'distance': 0.5, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",1,0,0,3,0
03ae5903-9d2d-4720-9a8d-29da9564cf2a,benchmark-goal,benchmark,goal,73.129,1,"{'id': '102', 'versionBenchmark': {'name': 'Trendy Suites', 'location': {'lat': 39.474384, 'lng': -0.375765}, 'images': ['/images/upper_midrange_hotel/room/room8.jpg', '/images/upper_midrange_hotel/bathroom/bathroom9.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Artisan Haven', 'location': {'lat': 39.470679, 'lng': -0.382023}, 'images': ['/images/upper_midrange_hotel/room/room6.jpg', '/images/upper_midrange_hotel/bathroom/bathroom10.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Residence', 'location': {'lat': 39.472509, 'lng': -0.381036}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool5.jpg']}, 'price': 28.21, 'rating': 4.25, 'distance': 0.5, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",1,0,0,6,0
03ae5903-9d2d-4720-9a8d-29da9564cf2a,multi-exploratory,multi,exploratory,42.82,3,"{'id': '87', 'versionBenchmark': {'name': 'Royal Retreat', 'location': {'lat': 39.463646, 'lng': -0.363529}, 'images': ['/images/luxury_hotel/room/room2.jpg', '/images/luxury_hotel/bathroom/bathroom4.jpg', '/images/luxury_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Palatial Resort', 'location': {'lat': 39.468266, 'lng': -0.391259}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom8.jpg', '/images/luxury_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Grand Retreat', 'location': {'lat': 39.459046, 'lng': -0.381967}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 75.71, 'rating': 2.57, 'distance': 1.3, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",1,4,0,18,1
03ae5903-9d2d-4720-9a8d-29da9564cf2a,multi-goal,multi,goal,9.549,3,"{'id': '87', 'versionBenchmark': {'name': 'Royal Retreat', 'location': {'lat': 39.463646, 'lng': -0.363529}, 'images': ['/images/luxury_hotel/room/room2.jpg', '/images/luxury_hotel/bathroom/bathroom4.jpg', '/images/luxury_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Palatial Resort', 'location': {'lat': 39.468266, 'lng': -0.391259}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom8.jpg', '/images/luxury_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Grand Retreat', 'location': {'lat': 39.459046, 'lng': -0.381967}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 75.71, 'rating': 2.57, 'distance': 1.3, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",1,4,0,9,1
03ae5903-9d2d-4720-9a8d-29da9564cf2a,single-exploratory,single,exploratory,51.39,1,"{'id': '17', 'versionBenchmark': {'name': 'Minimal Apartment', 'location': {'lat': 39.471799, 'lng': -0.367815}, 'images': ['/images/entire_apartment_house/balcony/balcony9.jpg', '/images/entire_apartment_house/bathroom/bathroom5.jpg', '/images/entire_apartment_house/kitchen/kitchen8.jpg', '/images/entire_apartment_house/living_room/living_room3.jpg', '/images/entire_apartment_house/room/room10.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Stylish Cabin', 'location': {'lat': 39.471707, 'lng': -0.384819}, 'images': ['/images/entire_apartment_house/balcony/balcony4.jpg', '/images/entire_apartment_house/bathroom/bathroom8.jpg', '/images/entire_apartment_house/kitchen/kitchen10.jpg', '/images/entire_apartment_house/living_room/living_room8.jpg', '/images/entire_apartment_house/room/room8.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionMultiAxisCarousel': {'name': 'Airy Suite', 'location': {'lat': 39.46317, 'lng': -0.374683}, 'images': ['/images/entire_apartment_house/balcony/balcony8.jpg', '/images/entire_apartment_house/bathroom/bathroom6.jpg', '/images/entire_apartment_house/kitchen/kitchen8.jpg', '/images/entire_apartment_house/living_room/living_room7.jpg', '/images/entire_apartment_house/room/room4.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'price': 33.6, 'rating': 4.01, 'distance': 0.76, 'type': 'Entire Apartment / House', 'features': ['Washer', 'Garden', 'Balcony', 'Parking', 'Air conditioning', 'Free Wi-Fi', 'Kitchen', 'Swimming pool', 'Private beach', 'Luggage storage', 'Terrace', 'Pet-friendly', 'Self check-in', 'Non-smoking rooms', 'Tea/coffee maker', 'Washing machine', 'Sea view', 'Entire place', 'TV']}",1,0,0,2,0
03ae5903-9d2d-4720-9a8d-29da9564cf2a,single-goal,single,goal,61.722,4,"{'id': '38', 'versionBenchmark': {'name': 'Grace Stay', 'location': {'lat': 39.454068, 'lng': -0.393537}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom3.jpg', '/images/upper_midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.490348, 'lng': -0.380584}, 'images': ['/images/upper_midrange_hotel/room/room8.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Polished Residence', 'location': {'lat': 39.479449, 'lng': -0.352579}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom8.jpg', '/images/upper_midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 23.5, 'rating': 4.12, 'distance': 2.3, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Swimming pool', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",1,5,1,6,3
073ff8f1-2ce0-46da-a6a5-536ae9a48448,benchmark-exploratory,benchmark,exploratory,25.972,1,"{'id': '65', 'versionBenchmark': {'name': 'Elegant Collection', 'location': {'lat': 39.466522, 'lng': -0.382892}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom10.jpg', '/images/upper_midrange_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool2.jpg', '/images/features/gym/gym3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Executive Haven', 'location': {'lat': 39.465955, 'lng': -0.382345}, 'images': ['/images/upper_midrange_hotel/room/room1.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Executive Residence', 'location': {'lat': 39.4732, 'lng': -0.369642}, 'images': ['/images/upper_midrange_hotel/room/room6.jpg', '/images/upper_midrange_hotel/bathroom/bathroom3.jpg', '/images/upper_midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/gym/gym5.jpg']}, 'price': 15.37, 'rating': 2.57, 'distance': 0.68, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",1,0,0,4,0
073ff8f1-2ce0-46da-a6a5-536ae9a48448,benchmark-goal,benchmark,goal,41.034,1,"{'id': '18', 'versionBenchmark': {'name': 'Stylish Hotel', 'location': {'lat': 39.458536, 'lng': -0.362545}, 'images': ['/images/midrange_hotel/room/room4.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.479259, 'lng': -0.392375}, 'images': ['/images/midrange_hotel/room/room8.jpg', '/images/midrange_hotel/bathroom/bathroom6.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Modern Hotel', 'location': {'lat': 39.454586, 'lng': -0.372586}, 'images': ['/images/midrange_hotel/room/room6.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 15.94, 'rating': 4.76, 'distance': 1.73, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",1,0,0,3,0
073ff8f1-2ce0-46da-a6a5-536ae9a48448,multi-exploratory,multi,exploratory,599.779,11,"{'id': '127', 'versionBenchmark': {'name': 'Grand Sanctuary', 'location': {'lat': 39.460721, 'lng': -0.375785}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom7.jpg', '/images/luxury_hotel/reception/reception9.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Premier Palace', 'location': {'lat': 39.479055, 'lng': -0.377298}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Elegant Palace', 'location': {'lat': 39.476149, 'lng': -0.38499}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom2.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 60.14, 'rating': 4.76, 'distance': 1.02, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Sea view', 'Bar', 'Private room']}",3,0,0,84,8
073ff8f1-2ce0-46da-a6a5-536ae9a48448,multi-goal,multi,goal,61.47,6,"{'id': '105', 'versionBenchmark': {'name': 'Roaming Rooms', 'location': {'lat': 39.469472, 'lng': -0.376481}, 'images': ['/images/hostel_dormitory_bed/room/room1.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom5.jpg', '/images/hostel_dormitory_bed/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg']}, 'versionSingleAxisCarousel': {'name': 'Chill Stay', 'location': {'lat': 39.469751, 'lng': -0.376848}, 'images': ['/images/hostel_dormitory_bed/room/room2.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom8.jpg', '/images/hostel_dormitory_bed/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool3.jpg']}, 'versionMultiAxisCarousel': {'name': 'Cool Bunk', 'location': {'lat': 39.469631, 'lng': -0.375834}, 'images': ['/images/hostel_dormitory_bed/room/room2.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom10.jpg', '/images/hostel_dormitory_bed/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool1.jpg']}, 'price': 74.1, 'rating': 4.34, 'distance': 0.05, 'type': 'Hostel (Dormitory Bed)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Free Wi-Fi', 'Rooftop terrace', 'Bar', 'Self check-in', 'Common room', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Lockers', '24h reception']}",2,10,0,113,3
073ff8f1-2ce0-46da-a6a5-536ae9a48448,single-exploratory,single,exploratory,54.345,3,"{'id': '27', 'versionBenchmark': {'name': 'Affordable Hotel', 'location': {'lat': 39.485159, 'lng': -0.318669}, 'images': ['/images/budget_hotel/room/room3.jpg', '/images/budget_hotel/bathroom/bathroom1.jpg', '/images/budget_hotel/reception/reception1.jpg']}, 'versionSingleAxisCarousel': {'name': 'Simple Residence', 'location': {'lat': 39.511082, 'lng': -0.346544}, 'images': ['/images/budget_hotel/room/room3.jpg', '/images/budget_hotel/bathroom/bathroom10.jpg', '/images/budget_hotel/reception/reception4.jpg']}, 'versionMultiAxisCarousel': {'name': 'City Lodge', 'location': {'lat': 39.441325, 'lng': -0.327845}, 'images': ['/images/budget_hotel/room/room1.jpg', '/images/budget_hotel/bathroom/bathroom1.jpg', '/images/budget_hotel/reception/reception10.jpg']}, 'price': 198.42, 'rating': 4.19, 'distance': 5.24, 'type': 'Budget Hotel', 'features': ['Air conditioning', 'Pet-friendly', 'Private bathroom', 'Free Wi-Fi', 'Self check-in', 'Non-smoking rooms', 'Balcony', 'Tea/coffee maker', 'Private room', '24h reception', 'Parking']}",1,0,0,8,2
